"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_annotation"
"177","MT2A",2800.38249842313,1.46140426015562,0.160614520216283,9.09883028127033,9.13099041210813e-20,7.42707284456211e-18,"metallothionein 2A"
"178","STARD5",371.27942015083,1.58224489995314,0.146620985183089,10.791394546813,3.78009417477319e-27,4.17280395848574e-25,"StAR related lipid transfer domain containing 5"
"179","SP140",13.4694483898696,1.46755345855305,0.504230533400105,2.91048114174505,0.00360872743686783,0.0235762282383254,"SP140 nuclear body protein"
"180","STAT2",5953.21687389555,2.1251320613032,0.119472491584851,17.7876265332084,8.81347995773811e-71,2.9187307793376e-68,"signal transducer and activator of transcription 2"
"181","APOL3",450.164304246786,1.58281374798265,0.151321694726503,10.4599261252222,1.31958510554678e-25,1.38000821301129e-23,"apolipoprotein L3"
"182","IL15RA",291.476413971016,1.46338738553657,0.16001395592054,9.14537345894543,5.9424182243128e-20,4.9198270882123e-18,"interleukin 15 receptor subunit alpha"
"183","SERPINB9P1",48.4566183735988,1.3135372846509,0.287270929796722,4.57246852502751,4.82011646869379e-06,0.000106586645410273,"serpin family B member 9 pseudogene 1"
"184","RSAD2",4375.76190017983,6.77656835395745,0.307131605148807,22.0640541069493,7.00177302798018e-108,4.86938305230881e-105,"radical S-adenosyl methionine domain containing 2"
"185","KCNE4",15.8283908514088,2.00387761991352,0.465944497671044,4.3006787931387,1.70275723660429e-05,0.000323105735387845,"potassium voltage-gated channel subfamily E regulatory subunit 4"
"186","LAP3",6736.34638799492,2.16631467100538,0.128230696607624,16.8938852265158,4.99057034688408e-64,1.2854415362002e-61,"leucine aminopeptidase 3"
"187","EHD4",3140.11501006418,1.22173149604303,0.100511526592466,12.1551381962057,5.38706178883246e-34,7.06873985102553e-32,"EH domain containing 4"
"188","OAS1",8057.11582542209,3.92307948664727,0.19328910612126,20.2964334895632,1.38263041474973e-91,7.39654093798232e-89,"2'-5'-oligoadenylate synthetase 1"
"189","RABGAP1L",4072.12518114313,1.0557066070731,0.0975153669487794,10.8260537811196,2.59081604618277e-27,2.88285283090849e-25,"RAB GTPase activating protein 1 like"
"190","LMO2",904.91273362659,1.6817124339457,0.137750971428061,12.2083526272913,2.80511367736861e-34,3.8251300135804e-32,"LIM domain only 2"
"191","PARP9",6410.1610827461,2.72714679047831,0.118866497007213,22.9429390041907,1.73317208507074e-116,1.2687731858552e-113,"poly(ADP-ribose) polymerase family member 9"
"192","MLKL",353.564108153019,2.07522912744227,0.162119272418686,12.8006318834372,1.62622561842655e-37,2.43216904588116e-35,"mixed lineage kinase domain like pseudokinase"
"193","IRF7",2495.8244936907,3.86109408591994,0.202394753500257,19.0770463124432,3.91783105689117e-81,1.75784232807417e-78,"interferon regulatory factor 7"
"194","TAGAP",122.198580453321,3.11638405718796,0.219373527700345,14.205834632175,8.42923510640584e-46,1.54266093546051e-43,"T cell activation RhoGTPase activating protein"
"195","CARD17",65.1594852246176,2.40399804607121,0.29770341472344,8.07514434560473,6.7396870535794e-16,4.68711536141179e-14,"caspase recruitment domain family member 17"
"196","FLJ32255",83.9313582898929,1.23377387093354,0.205837945467857,5.99390879135159,2.04856298391154e-09,8.16431591496436e-08,"uncharacterized LOC643977"
"197","ETV7",612.929645809397,3.24911608130898,0.182007665775078,17.8515342607832,2.81203756868981e-71,9.77815763572665e-69,"ETS variant 7"
"198","CSF1",328.27869492836,1.40778553351891,0.180872944726202,7.78328420344987,7.06656413686864e-15,4.42742525133811e-13,"colony stimulating factor 1"
"199","OAS3",14059.1318390132,4.77189766434418,0.155649533672433,30.6579631287987,2.0697599780663e-206,7.19707288373105e-203,"2'-5'-oligoadenylate synthetase 3"
"200","RASGRP3",177.173551151173,2.28964344819046,0.216079293314744,10.5963112571612,3.09966155040941e-26,3.31639942343419e-24,"RAS guanyl releasing protein 3"
"201","EXOC3L1",33.7896670332491,2.54986737535671,0.340468329336285,7.4892938803661,6.92451366401862e-14,4.13360774904871e-12,"exocyst complex component 3 like 1"
"202","HLA-J",77.5466349651129,1.24592622910893,0.251817537102607,4.94773415483471,7.50823568540941e-07,1.97787973765832e-05,"major histocompatibility complex, class I, J (pseudogene)"
"203","IFIT3",9953.12073593577,5.50976292046715,0.224178442997612,24.5775768927338,2.19438069156941e-133,2.54347008658657e-130,"interferon induced protein with tetratricopeptide repeats 3"
"204","SAMD9",7519.31341002375,2.15855623817387,0.258580019670003,8.34773019558352,6.95873131847341e-17,5.06748659207574e-15,"sterile alpha motif domain containing 9"
"205","DHX58",1516.70201649714,2.51886434034372,0.134127833767455,18.7795796710682,1.1095492275794e-78,4.40934863040054e-76,"DExH-box helicase 58"
"206","ISG20",1620.96164881861,2.91383595619286,0.240832242106351,12.0990276497369,1.06869499460336e-33,1.36371364036129e-31,"interferon stimulated exonuclease gene 20"
"207","EEF1E1",28.7522776045517,-1.14036494888176,0.413041710991461,-2.76089537336179,0.00576431395354108,0.0325918060080499,"eukaryotic translation elongation factor 1 epsilon 1"
"208","TNFSF10",12435.7439557931,1.24897640677086,0.123579880015308,10.1066322982038,5.16285380780036e-24,5.16619666278383e-22,"TNF superfamily member 10"
"209","BST2",4006.95182615806,3.35260765901093,0.194593495139184,17.2287755899187,1.6153451122432e-66,4.58527248289606e-64,"bone marrow stromal cell antigen 2"
"210","SLFN5",7452.39429658513,1.17492895238817,0.0903559463210234,13.0033384655593,1.17116771500164e-38,1.80997463866198e-36,"schlafen family member 5"
"211","MX1",25792.0001600661,5.24373769473443,0.157586297702708,33.2753403765277,8.7804701575497e-243,1.22127559421359e-238,"MX dynamin like GTPase 1"
"212","MAPK8IP2",83.373913596983,1.4672704658605,0.233508968152123,6.28357222196546,3.30880386703023e-10,1.45180293332881e-08,"mitogen-activated protein kinase 8 interacting protein 2"
"213","PTPRR",44.5149559513885,1.56508830062028,0.310154695403578,5.04615381877024,4.50792533839415e-07,1.2440621732485e-05,"protein tyrosine phosphatase receptor type R"
"214","RTP4",1059.62189806348,2.80493069886291,0.163902230424726,17.1134382466571,1.17833867529397e-65,3.15182935281996e-63,"receptor transporter protein 4"
"215","MASTL",356.760060238374,1.07259243095406,0.13590245281993,7.89236992194127,2.96501308105915e-15,1.94530032756848e-13,"microtubule associated serine/threonine kinase like"
"216","EIF2AK2",3028.13460321533,2.01251894105465,0.119803048585373,16.7985620133907,2.50032450958746e-63,6.32309338251854e-61,"eukaryotic translation initiation factor 2 alpha kinase 2"
"217","NOD2",145.880543565263,1.04404020756579,0.160527509817386,6.5038086540648,7.83114972557338e-11,3.55959024617648e-09,"nucleotide binding oligomerization domain containing 2"
"218","SLC2A3",25.8080902819881,1.14766018812469,0.439579459278381,2.6108139584336,0.00903270176936949,0.0444886150531729,"solute carrier family 2 member 3"
"219","ACSL1",4920.56722657384,1.07295271258679,0.0866789748544926,12.3784656473839,3.41815045713778e-35,4.8023287584171e-33,"acyl-CoA synthetase long chain family member 1"
"220","OGFR",1786.74466478877,1.16642322521968,0.116778293957134,9.98835644617179,1.71399982076765e-23,1.64413955221085e-21,"opioid growth factor receptor"
"221","IFIT2",11750.0876175474,6.1770537985655,0.301628544067388,20.4790094308364,3.31327744134492e-93,1.84337503726666e-90,"interferon induced protein with tetratricopeptide repeats 2"
"222","TLR2",538.943876994183,1.06010994027767,0.151868604116709,6.98044172094315,2.94253408010663e-12,1.53863558346628e-10,"toll like receptor 2"
"223","CHODL",13.1707393532305,1.71139193556252,0.443040116302056,3.86283741040671,0.000112077606507908,0.00161710314203163,"chondrolectin"
"224","USP30-AS1",97.2732752816329,2.09590429971837,0.266573835984152,7.86237813617602,3.76908190431439e-15,2.44972711248172e-13,"USP30 antisense RNA 1"
"225","SERPING1",749.96860094663,1.59614074963725,0.178647176828354,8.93459822861257,4.08660447165587e-19,3.21133229357409e-17,"serpin family G member 1"
"226","ACE2",422.408896964555,1.47163394126097,0.157695864383744,9.33210231613831,1.03791416906548e-20,8.91132603551345e-19,"angiotensin I converting enzyme 2"
"227","MYD88",3076.27195332101,1.41218319386786,0.107066344020201,13.1897956056239,1.00457242292303e-39,1.58779520800414e-37,"MYD88 innate immune signal transduction adaptor"
"228","TMEM92",134.634716839573,1.01594129332525,0.162634087495441,6.24679185631198,4.18968776109339e-10,1.81540084327252e-08,"transmembrane protein 92"
"229","IFI30",1231.11537127609,1.24329817113934,0.15536118370952,8.00263065363832,1.21788834994071e-15,8.14404281698336e-14,"IFI30 lysosomal thiol reductase"
"230","NRG2",127.09143933247,1.05440819631813,0.207275119628829,5.08699837301396,3.63774953665908e-07,1.01805751117487e-05,"neuregulin 2"
"231","LIF",761.781734535716,1.45531925286515,0.170363853438656,8.54241802759633,1.31441938213725e-17,9.72460595007819e-16,"LIF interleukin 6 family cytokine"
"232","ISG15",9127.30419655627,6.74657862313979,0.280730156486929,24.0322547016923,1.27987387471825e-127,1.36936659411201e-124,"ISG15 ubiquitin like modifier"
"233","DUOX2",5794.03429703565,1.8709371019824,0.1950847079797,9.59038317948061,8.77584810915649e-22,7.87504976453275e-20,"dual oxidase 2"
"234","IFIT1",15614.2687149989,6.83896555617476,0.265687766248458,25.740611443055,4.10628996407417e-146,5.19221701002796e-143,"interferon induced protein with tetratricopeptide repeats 1"
"235","IFI35",1819.84019959047,3.51624295309389,0.217989217186869,16.130352677397,1.56126347337146e-58,3.61926894185395e-56,"interferon induced protein 35"
"236","ANGPTL4",798.817406782746,1.12971421649602,0.154640300327946,7.30543211633857,2.76377087288853e-13,1.55967551168536e-11,"angiopoietin like 4"
"237","SERPINE1",1111.77487274277,1.04681640690193,0.145290612591743,7.20498309029373,5.80510533692475e-13,3.19115117037995e-11,"serpin family E member 1"
"238","GBP2",2199.51563739617,1.03949157239186,0.109553524682107,9.4884356793464,2.34527206528381e-21,2.03877432225203e-19,"guanylate binding protein 2"
"239","BTC",284.640185640357,1.04802053545671,0.151929496240134,6.89807154892591,5.27131977356023e-12,2.65647778008874e-10,"betacellulin"
"240","TMEM140",615.953994226857,3.24066984254746,0.184598694028592,17.5552154342193,5.42607275857948e-69,1.64067926084961e-66,"transmembrane protein 140"
"241","ABAT",410.733976391773,1.54223263642868,0.139865385585017,11.0265497784027,2.84574011242434e-28,3.24437698555001e-26,"4-aminobutyrate aminotransferase"
"242","C17orf67",40.3109011370611,1.51237980083657,0.353725601999699,4.27557347358152,1.90645912276067e-05,0.000356890174138333,"chromosome 17 open reading frame 67"
"243","GMPR",408.715695352295,4.56742049805372,0.298352281962775,15.3088170400641,6.6767256716393e-53,1.36568496127693e-50,"guanosine monophosphate reductase"
"244","CD38",573.255910401502,1.72919900155346,0.24793121400655,6.97451108962734,3.06936334627526e-12,1.59894287578062e-10,"CD38 molecule"
"245","OPTN",3687.31462322558,1.53885875789257,0.11897035800114,12.9348081635412,2.86336901990044e-38,4.32897822802123e-36,"optineurin"
"246","APOBEC3D",344.722153564102,1.27581716372073,0.159639816088898,7.99184811770435,1.32930746306639e-15,8.84657296832079e-14,"apolipoprotein B mRNA editing enzyme catalytic subunit 3D"
"247","PLCL1",24.0244675924826,2.01914927464408,0.429433472404831,4.70189075699392,2.57763405059425e-06,6.11814198118011e-05,"phospholipase C like 1 (inactive)"
"248","CNP",3700.34379696381,1.49940908980229,0.115452064945031,12.9872868927567,1.44457834264168e-38,2.20798243602232e-36,"2',3'-cyclic nucleotide 3' phosphodiesterase"
"249","SLC16A1",1917.8575017178,1.1235867780671,0.123196012301361,9.12031775280672,7.49043874557729e-20,6.16476405397837e-18,"solute carrier family 16 member 1"
"250","FLT1",28.0935171625487,1.68502293494472,0.358965805688323,4.69410430810717,2.67777382231086e-06,6.32345604321252e-05,"fms related tyrosine kinase 1"
"251","LIFR",953.434426108367,1.15966408122717,0.152684966335628,7.59514252816504,3.07453841674007e-14,1.87560328238761e-12,"LIF receptor subunit alpha"
"252","PML",4460.43448675349,1.89132152807242,0.135357002769524,13.9728384152597,2.2834165480871e-44,4.12468061913552e-42,"promyelocytic leukemia"
"253","APOL1",7839.50090151552,1.52342532870907,0.143148738777561,10.6422546347148,1.89487774179691e-26,2.05905113364478e-24,"apolipoprotein L1"
"254","DDX58",4764.58769482883,4.16314391865742,0.191305965278917,21.7617046733891,5.35213703924587e-105,3.38376700358503e-102,"DExD/H-box helicase 58"
"255","PIK3AP1",314.268924618915,1.13340382855728,0.165970038646353,6.82896646769075,8.5528561283341e-12,4.20359278759714e-10,"phosphoinositide-3-kinase adaptor protein 1"
"256","PLAUR",715.511860172991,1.27619042578493,0.155548157691376,8.20447149439741,2.31607462010582e-16,1.66052999438412e-14,"plasminogen activator, urokinase receptor"
"257","CD68",2159.04364653134,1.2923173392335,0.161110338515829,8.02131850220479,1.04616073705659e-15,7.06361635520393e-14,"CD68 molecule"
"258","GJD3",43.6366697533645,1.51761102424631,0.305352846864874,4.97002415346037,6.69445617503711e-07,1.78036693955241e-05,"gap junction protein delta 3"
"259","TDRD7",1309.3243140579,1.80309656528913,0.110193341993696,16.3630264103641,3.51230554339141e-60,8.57064171983003e-58,"tudor domain containing 7"
"260","ATP10A",428.806530015801,2.27200149204831,0.186287665016383,12.1961993127591,3.25673513176052e-34,4.31408847120544e-32,"ATPase phospholipid transporting 10A (putative)"
"261","TREX1",948.327102494768,1.5842822363893,0.150527255971178,10.5248861820258,6.63415749520354e-26,6.99049216672621e-24,"three prime repair exonuclease 1"
"262","SLC25A28",797.500454882725,2.08083692521176,0.151633729273781,13.7227840743448,7.41620305187796e-43,1.30572111707051e-40,"solute carrier family 25 member 28"
"263","SP110",1767.01379228428,2.95935116159145,0.13925572947068,21.2511985886695,3.21356773541988e-100,1.86239640133146e-97,"SP110 nuclear body protein"
"264","ACKR4",73.8732298307421,1.58061249827766,0.265093322959934,5.96247570715523,2.48444597157696e-09,9.74817420289411e-08,"atypical chemokine receptor 4"
"265","TTN",14.6658938152606,1.90132903491873,0.420505520465491,4.5215316859907,6.139376764424e-06,0.000132803408112556,"titin"
"266","IFI44",2804.57514382738,3.9411194685498,0.164555619783644,23.950075200905,9.22352334755078e-127,9.1635704457917e-124,"interferon induced protein 44"
"267","ZNFX1",11845.6209177654,1.57203537077969,0.107628221744521,14.6061631912052,2.56565625656975e-48,4.75809504968382e-46,"zinc finger NFX1-type containing 1"
"268","RBCK1",1866.43971371917,1.12335771908424,0.116248306342569,9.66343299466102,4.31167732328897e-22,3.91968103853767e-20,"RANBP2-type and C3HC4-type zinc finger containing 1"
"269","UBE2L6",4900.10004900251,2.83806442219011,0.163232328403269,17.3866564911003,1.04134564668065e-67,3.01751595826692e-65,"ubiquitin conjugating enzyme E2 L6"
"270","HELZ2",7914.1702803076,3.11045988183456,0.143793971437013,21.6313650061266,9.10489447561435e-104,5.50608596788348e-101,"helicase with zinc finger 2"
"271","LOC100130357",25.8678228257048,-1.13549227710897,0.38490702470426,-2.95004300838992,0.00317729696937833,0.021482097195137,"uncharacterized LOC100130357"
"272","DUOXA2",894.767409058253,4.07840418954693,0.379819342029863,10.7377474979309,6.76753925911259e-27,7.41178768149583e-25,"dual oxidase maturation factor 2"
"273","TNFSF13B",223.151619234857,4.74234208444483,0.349178232914044,13.5814367489861,5.16041382902994e-42,8.75319462780213e-40,"TNF superfamily member 13b"
"274","CXCL10",1196.82482038476,7.66312929595153,0.488395733332531,15.6904099953182,1.75915693162154e-55,3.82314277530063e-53,"C-X-C motif chemokine ligand 10"
"275","APOBEC3F",890.494882174196,1.31871414229623,0.114346094727004,11.532655710233,9.03140275324866e-31,1.06455746521132e-28,"apolipoprotein B mRNA editing enzyme catalytic subunit 3F"
"276","IFITM3",13859.7992385518,2.94943755165066,0.189795651939071,15.5400691297053,1.8578292205819e-54,3.91523433773843e-52,"interferon induced transmembrane protein 3"
"277","PSME2",3265.39928872673,1.26582774611108,0.129398432582722,9.78240401252046,1.33989514727851e-22,1.25077863110717e-20,"proteasome activator subunit 2"
"278","FBXO6",960.976826840943,1.43241535566855,0.120798777774677,11.8578629855047,1.95911617537439e-32,2.36950842463325e-30,"F-box protein 6"
"279","TRIM31",337.822801898513,1.67509268304162,0.274342485092392,6.10584497139584,1.02258228785159e-09,4.2688847508909e-08,"tripartite motif containing 31"
"280","CSRNP1",913.922635814154,1.47511997251774,0.123574319713251,11.9371077740156,7.58137903105657e-33,9.33180539318282e-31,"cysteine and serine rich nuclear protein 1"
"281","HESX1",18.0856562028555,2.63272429193682,0.497232664591229,5.29475330045174,1.19177189621342e-07,3.55715779065075e-06,"HESX homeobox 1"
"282","IFI27",12642.8810060998,5.0471247613071,0.195526794410465,25.8129571270513,6.3437349254836e-147,8.82350090785515e-144,"interferon alpha inducible protein 27"
"283","TRIM5",1930.28508645098,1.65592000466748,0.109560464458668,15.1142112517439,1.30524588376406e-51,2.55699507003863e-49,"tripartite motif containing 5"
"284","DTX3L",5556.29599816844,1.70404472026447,0.0970113851584265,17.5654096421945,4.53409418712015e-69,1.40143813441454e-66,"deltex E3 ubiquitin ligase 3L"
"285","C1S",233.60076309776,1.49700233264396,0.215813296917346,6.9365620841115,4.01756733283173e-12,2.03201251026751e-10,"complement C1s"
"286","BCL2L14",465.133740602691,2.17998417952193,0.178670142233927,12.2011666429847,3.06402192932854e-34,4.1376195160224e-32,"BCL2 like 14"
"287","ACHE",35.7398194088646,1.23250079878837,0.316391869561576,3.89548821370235,9.8001127958304e-05,0.00144246614077505,"acetylcholinesterase (Cartwright blood group)"
"288","MUC13",1291.29373326383,1.16965417740985,0.208676534621594,5.60510638884651,2.08127084074323e-08,6.97551713828858e-07,"mucin 13, cell surface associated"
"289","APOL2",1815.02249855966,1.6745227591358,0.139212557762595,12.0285323827714,2.51593260261538e-33,3.15262221349345e-31,"apolipoprotein L2"
